image_id,det_index,crop,x1,y1,x2,y2,det_conf,species_pred,label,updated_at
250721_BSHNL_000,2,crops/250721_BSHNL_000_det2.jpg,425,911,839,1269,0.915707528591156,animal,buck,2026-07-02T13:40:54
250721_BSHNL_000,3,crops/250721_BSHNL_000_det3.jpg,1620,1097,2041,1453,0.9147090911865234,animal,doe,2026-07-02T13:40:54
250721_BSHNL_000,4,crops/250721_BSHNL_000_det4.jpg,1114,1091,1338,1451,0.604371190071106,animal,doe,2026-07-02T13:40:54
250721_BSHNL_000,5,crops/250721_BSHNL_000_det5.jpg,1113,1093,1456,1461,0.21475765109062195,animal,doe,2026-07-02T13:40:54
250721_BSHNL_001,0,crops/250721_BSHNL_001_det0.jpg,264,886,1076,1741,0.968881368637085,animal,buck,2026-07-02T13:40:54
250817_KEN1_0,0,crops/250817_KEN1_0_det0.jpg,978,991,1443,1548,0.9544674158096313,animal,buck,2026-07-02T13:40:54
250821_BSHNL_0,0,crops/250821_BSHNL_0_det0.jpg,1921,1067,2585,1518,0.9218431115150452,animal,buck,2026-07-02T13:40:54
250821_BSHNL_0,1,crops/250821_BSHNL_0_det1.jpg,928,1032,1166,1254,0.8946031928062439,animal,buck,2026-07-02T13:40:54
250821_BSHNL_0,2,crops/250821_BSHNL_0_det2.jpg,547,1034,819,1250,0.6132575273513794,animal,deer_unknown,2026-07-02T13:40:54
260120_STLTH_0,0,crops/260120_STLTH_0_det0.jpg,0,268,520,1756,0.9735003709793091,animal,buck,2026-07-02T13:40:54
260122_KEN1_0,0,crops/260122_KEN1_0_det0.jpg,659,1085,937,1259,0.845784068107605,animal,bobcat,2026-07-02T13:40:54
260122_KEN1_1,0,crops/260122_KEN1_1_det0.jpg,541,790,1264,1603,0.953074038028717,animal,doe,2026-07-02T13:40:54
260122_TC1_0,0,crops/260122_TC1_0_det0.jpg,1166,1309,1440,1654,0.897061824798584,animal,coyote,2026-07-02T13:40:54
260122_TC1_0,1,crops/260122_TC1_0_det1.jpg,1378,1290,1727,1639,0.8485195636749268,animal,coyote,2026-07-02T13:40:54
260206_KEN1_0,0,crops/260206_KEN1_0_det0.jpg,1116,770,1587,1159,0.9320133924484253,animal,buck,2026-07-02T13:40:54
260206_KEN1_0,1,crops/260206_KEN1_0_det1.jpg,927,831,1240,1079,0.9230814576148987,animal,deer_unknown,2026-07-02T13:40:54
260206_KEN1_0,2,crops/260206_KEN1_0_det2.jpg,61,820,364,1140,0.918846070766449,animal,deer_unknown,2026-07-02T13:40:54
260206_KEN1_0,3,crops/260206_KEN1_0_det3.jpg,501,816,703,1232,0.9081075191497803,animal,deer_unknown,2026-07-02T13:40:54
260206_KEN1_0,4,crops/260206_KEN1_0_det4.jpg,687,789,878,1092,0.8759539723396301,animal,doe,2026-07-02T13:40:54
260206_KEN1_0,5,crops/260206_KEN1_0_det5.jpg,934,694,1132,843,0.8705647587776184,animal,deer_unknown,2026-07-02T13:40:54
260206_KEN1_0,6,crops/260206_KEN1_0_det6.jpg,179,751,518,1101,0.6557645797729492,animal,doe,2026-07-02T13:40:54
260206_KEN1_0,7,crops/260206_KEN1_0_det7.jpg,0,682,130,954,0.6082932353019714,animal,doe,2026-07-02T13:40:54
260206_KEN1_0,8,crops/260206_KEN1_0_det8.jpg,695,766,932,1036,0.4825243055820465,animal,doe,2026-07-02T13:40:54
260206_KEN1_0,9,crops/260206_KEN1_0_det9.jpg,537,736,697,908,0.41799113154411316,animal,deer_unknown,2026-07-02T13:40:54
260207_STLTH_1,0,crops/260207_STLTH_1_det0.jpg,1208,830,2182,1654,0.973612904548645,animal,doe,2026-07-02T13:40:54
260207_STLTH_1,1,crops/260207_STLTH_1_det1.jpg,2402,483,2959,1083,0.9589203000068665,animal,deer_unknown,2026-07-02T13:40:54
260207_STLTH_2,0,crops/260207_STLTH_2_det0.jpg,1294,844,2223,1586,0.9773725867271423,animal,doe,2026-07-02T13:40:54
260207_STLTH_2,1,crops/260207_STLTH_2_det1.jpg,2414,474,2960,1081,0.9565454721450806,animal,deer_unknown,2026-07-02T13:40:54
260208_TC1_0,0,crops/260208_TC1_0_det0.jpg,1845,1237,2233,1688,0.9184681177139282,animal,coyote,2026-07-02T13:40:54
260208_TC1_0,1,crops/260208_TC1_0_det1.jpg,812,949,1038,1244,0.8509575128555298,animal,coyote,2026-07-02T13:40:54
060313_BSHNL_0,0,crops/060313_BSHNL_0_det0.jpg,17,151,62,184,0.8097493648529053,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,1,crops/060313_BSHNL_0_det1.jpg,179,144,199,183,0.7980669736862183,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,2,crops/060313_BSHNL_0_det2.jpg,60,113,73,136,0.7470394968986511,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,3,crops/060313_BSHNL_0_det3.jpg,103,111,114,132,0.7459362149238586,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,4,crops/060313_BSHNL_0_det4.jpg,220,107,228,120,0.7383236885070801,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,5,crops/060313_BSHNL_0_det5.jpg,163,112,174,128,0.7116611003875732,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,6,crops/060313_BSHNL_0_det6.jpg,97,79,106,98,0.7031777501106262,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,7,crops/060313_BSHNL_0_det7.jpg,237,106,248,125,0.6874980926513672,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,8,crops/060313_BSHNL_0_det8.jpg,164,97,177,111,0.6796216368675232,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,9,crops/060313_BSHNL_0_det9.jpg,205,116,214,138,0.6701695919036865,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,10,crops/060313_BSHNL_0_det10.jpg,194,125,209,147,0.6672281622886658,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,11,crops/060313_BSHNL_0_det11.jpg,56,128,79,156,0.6671520471572876,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,12,crops/060313_BSHNL_0_det12.jpg,48,100,71,121,0.6670278906822205,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,13,crops/060313_BSHNL_0_det13.jpg,150,116,163,136,0.6473321318626404,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,14,crops/060313_BSHNL_0_det14.jpg,248,103,255,116,0.6224720478057861,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,15,crops/060313_BSHNL_0_det15.jpg,66,93,76,111,0.6047378182411194,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,16,crops/060313_BSHNL_0_det16.jpg,162,123,187,141,0.6038846969604492,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,17,crops/060313_BSHNL_0_det17.jpg,124,105,132,118,0.5998395681381226,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,18,crops/060313_BSHNL_0_det18.jpg,19,105,40,130,0.5950949192047119,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,19,crops/060313_BSHNL_0_det19.jpg,183,114,193,125,0.590932309627533,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,20,crops/060313_BSHNL_0_det20.jpg,84,99,97,119,0.5563614368438721,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,21,crops/060313_BSHNL_0_det21.jpg,175,117,181,128,0.523380696773529,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,22,crops/060313_BSHNL_0_det22.jpg,196,144,207,169,0.5195255875587463,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,23,crops/060313_BSHNL_0_det23.jpg,217,94,226,106,0.5194371342658997,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,24,crops/060313_BSHNL_0_det24.jpg,24,143,40,162,0.5129872560501099,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,25,crops/060313_BSHNL_0_det25.jpg,220,163,238,184,0.5066484212875366,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,26,crops/060313_BSHNL_0_det26.jpg,168,90,177,101,0.5054100155830383,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,27,crops/060313_BSHNL_0_det27.jpg,91,146,121,182,0.5036603808403015,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,28,crops/060313_BSHNL_0_det28.jpg,152,106,162,117,0.4940449297428131,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,29,crops/060313_BSHNL_0_det29.jpg,130,120,154,153,0.48731663823127747,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,30,crops/060313_BSHNL_0_det30.jpg,84,135,109,168,0.4482463598251343,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,31,crops/060313_BSHNL_0_det31.jpg,83,88,92,100,0.43201184272766113,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,32,crops/060313_BSHNL_0_det32.jpg,179,87,188,95,0.4192083179950714,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,33,crops/060313_BSHNL_0_det33.jpg,193,116,204,129,0.40934300422668457,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,34,crops/060313_BSHNL_0_det34.jpg,121,88,130,98,0.378411203622818,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,35,crops/060313_BSHNL_0_det35.jpg,122,113,137,134,0.36656326055526733,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,36,crops/060313_BSHNL_0_det36.jpg,106,83,115,102,0.3323904275894165,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,37,crops/060313_BSHNL_0_det37.jpg,210,93,219,112,0.28473061323165894,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,38,crops/060313_BSHNL_0_det38.jpg,124,97,135,108,0.2812349498271942,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,39,crops/060313_BSHNL_0_det39.jpg,243,98,249,108,0.2607088088989258,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,40,crops/060313_BSHNL_0_det40.jpg,181,96,202,109,0.23474866151809692,animal,turkey,2026-07-02T13:40:54
060313_BSHNL_0,41,crops/060313_BSHNL_0_det41.jpg,84,136,95,167,0.21172495186328888,animal,turkey,2026-07-02T13:40:54
120104_BSHNL_0,0,crops/120104_BSHNL_0_det0.jpg,1524,1017,1856,1309,0.9437046647071838,animal,doe,2026-07-02T13:40:54
120104_BSHNL_0,1,crops/120104_BSHNL_0_det1.jpg,1137,1014,1438,1325,0.9420258402824402,animal,buck,2026-07-02T13:40:54
120104_BSHNL_1,0,crops/120104_BSHNL_1_det0.jpg,761,1014,1246,1393,0.9579607844352722,animal,buck,2026-07-02T13:40:54
120104_BSHNL_1,1,crops/120104_BSHNL_1_det1.jpg,1503,1067,1642,1413,0.9432290196418762,animal,doe,2026-07-02T13:40:54
120104_BSHNL_1,2,crops/120104_BSHNL_1_det2.jpg,0,0,391,616,0.5188518166542053,animal,false_positive,2026-07-02T13:40:54
120106_BSHNL_0,0,crops/120106_BSHNL_0_det0.jpg,1555,1688,2112,1843,0.9199590682983398,animal,bobcat,2026-07-02T13:40:54
141114_BSHNL,0,crops/141114_BSHNL_det0.jpg,436,707,1205,1245,0.9439231157302856,animal,buck,2026-07-02T13:40:54
141117_BSHNL,0,crops/141117_BSHNL_det0.jpg,727,455,884,895,0.958561897277832,animal,buck,2026-07-02T13:40:54
230302_CAM1,0,crops/230302_CAM1_det0.jpg,756,1216,2600,2060,0.9671450257301331,animal,buck,2026-07-02T13:40:54
230306_CAM1,0,crops/230306_CAM1_det0.jpg,495,495,622,584,0.760890781879425,animal,crow,2026-07-02T13:40:54
230306_CAM1,1,crops/230306_CAM1_det1.jpg,784,264,1270,620,0.5390397310256958,animal,crow,2026-07-02T13:40:54
230306_CAM1,2,crops/230306_CAM1_det2.jpg,361,3,602,239,0.20767904818058014,animal,crow,2026-07-02T13:40:54
230310_CAM1,0,crops/230310_CAM1_det0.jpg,754,520,1324,1031,0.9707596898078918,animal,buck,2026-07-02T13:40:54
241120_TRLCAM_1,0,crops/241120_TRLCAM_1_det0.jpg,1300,1110,2468,1855,0.9557927846908569,animal,buck,2026-07-02T13:40:54
241120_TRLCAM_2,0,crops/241120_TRLCAM_2_det0.jpg,575,1236,1087,1491,0.9042438864707947,animal,coyote,2026-07-02T13:40:54
241122_TRLCAM_0,0,crops/241122_TRLCAM_0_det0.jpg,1979,50,2570,1092,0.9651287794113159,animal,crow,2026-07-02T13:40:54
241122_TRLCAM_0,1,crops/241122_TRLCAM_0_det1.jpg,1237,1186,1505,1394,0.8971161246299744,animal,eagle,2026-07-02T13:40:54
241122_TRLCAM_0,2,crops/241122_TRLCAM_0_det2.jpg,1040,1331,1125,1426,,manual,crow,2026-07-02T13:40:54
241122_TRLCAM_0,3,crops/241122_TRLCAM_0_det3.jpg,227,1215,333,1321,,manual,crow,2026-07-02T13:40:54
250117_KEN1,0,crops/250117_KEN1_det0.jpg,1135,986,1548,1392,0.963195264339447,animal,deer_unknown,2026-07-02T13:40:54
250117_KEN1,1,crops/250117_KEN1_det1.jpg,929,766,1167,1566,0.9508745670318604,animal,buck,2026-07-02T13:40:54
250117_KEN1,2,crops/250117_KEN1_det2.jpg,223,945,648,1407,0.8022956848144531,animal,buck,2026-07-02T13:40:54
250118_CAM1,0,crops/250118_CAM1_det0.jpg,1047,596,1353,797,0.9535235166549683,animal,buck,2026-07-02T13:40:54
250118_TC1_00,0,crops/250118_TC1_00_det0.jpg,2187,749,3040,1887,0.9793893694877625,animal,buck,2026-07-02T13:40:54
250118_TC1_01,0,crops/250118_TC1_01_det0.jpg,1207,1174,1407,1371,0.9202678799629211,animal,bobcat,2026-07-02T13:40:54
250122_KEN1,0,crops/250122_KEN1_det0.jpg,1475,775,2026,1427,0.9741945266723633,animal,buck,2026-07-02T13:40:54
250122_KEN1,1,crops/250122_KEN1_det1.jpg,660,1074,918,1533,0.9591042995452881,animal,doe,2026-07-02T13:40:54
250122_KEN1,2,crops/250122_KEN1_det2.jpg,189,925,653,1343,0.9550333619117737,animal,doe,2026-07-02T13:40:54
250122_KEN1,3,crops/250122_KEN1_det3.jpg,467,889,992,1181,0.8883314728736877,animal,doe,2026-07-02T13:40:54
250124_KEN1,0,crops/250124_KEN1_det0.jpg,1818,1104,2397,1649,0.951396644115448,animal,doe,2026-07-02T13:40:54
250124_KEN1,1,crops/250124_KEN1_det1.jpg,1470,906,1696,1428,0.9458818435668945,animal,doe,2026-07-02T13:40:54
250124_KEN1,2,crops/250124_KEN1_det2.jpg,307,1038,620,1601,0.9223494529724121,animal,doe,2026-07-02T13:40:54
250124_KEN1,3,crops/250124_KEN1_det3.jpg,1020,1013,1345,1534,0.9220494627952576,animal,doe,2026-07-02T13:40:54
250124_KEN1,4,crops/250124_KEN1_det4.jpg,0,921,391,1312,0.9100727438926697,animal,doe,2026-07-02T13:40:54
250124_KEN1,5,crops/250124_KEN1_det5.jpg,799,995,1006,1482,0.907444953918457,animal,doe,2026-07-02T13:40:54
250124_KEN1,6,crops/250124_KEN1_det6.jpg,630,923,995,1317,0.8531250357627869,animal,doe,2026-07-02T13:40:54
250124_KEN1,7,crops/250124_KEN1_det7.jpg,2366,1038,2544,1360,0.7118104696273804,animal,doe,2026-07-02T13:40:54
250124_KEN1,8,crops/250124_KEN1_det8.jpg,1363,842,1461,1036,0.6897181868553162,animal,doe,2026-07-02T13:40:54
250124_KEN1,9,crops/250124_KEN1_det9.jpg,2173,1021,2456,1180,0.5448339581489563,animal,doe,2026-07-02T13:40:54
250124_KEN1,10,crops/250124_KEN1_det10.jpg,2344,902,2459,1029,0.5009388327598572,animal,doe,2026-07-02T13:40:54
250124_KEN1,11,crops/250124_KEN1_det11.jpg,1300,960,1405,1045,0.2878791093826294,animal,doe,2026-07-02T13:40:54
250124_KEN1,12,crops/250124_KEN1_det12.jpg,1012,782,1512,1511,0.28110164403915405,animal,doe,2026-07-02T13:40:54
250124_KEN1,13,crops/250124_KEN1_det13.jpg,2169,1020,2461,1330,0.25839805603027344,animal,doe,2026-07-02T13:40:54
250205_KEN1,0,crops/250205_KEN1_det0.jpg,1317,961,2590,1840,0.9608161449432373,animal,buck,2026-07-02T13:40:54
250212_TC1,0,crops/250212_TC1_det0.jpg,1971,1103,2412,1642,0.9499730467796326,animal,coyote,2026-07-02T13:40:54
250213_KEN1,0,crops/250213_KEN1_det0.jpg,784,1068,1273,1486,0.9672972559928894,animal,deer_unknown,2026-07-02T13:40:54
250213_KEN1,1,crops/250213_KEN1_det1.jpg,1317,991,1956,1466,0.957842230796814,animal,buck,2026-07-02T13:40:54
250213_KEN1,2,crops/250213_KEN1_det2.jpg,188,824,673,1302,0.9438704252243042,animal,buck,2026-07-02T13:40:54
250214_KEN1,0,crops/250214_KEN1_det0.jpg,870,950,1428,1457,0.9637972712516785,animal,buck,2026-07-02T13:40:54
250214_KEN1,1,crops/250214_KEN1_det1.jpg,1543,1059,2001,1437,0.9624530673027039,animal,buck,2026-07-02T13:40:54
250214_KEN1,2,crops/250214_KEN1_det2.jpg,2044,870,2530,1348,0.943699300289154,animal,buck,2026-07-02T13:40:54
250214_KEN1,3,crops/250214_KEN1_det3.jpg,2099,1297,2592,1706,0.9352453947067261,animal,turkey,2026-07-02T13:40:54
250214_KEN1,4,crops/250214_KEN1_det4.jpg,563,1329,1254,1839,0.9096182584762573,animal,turkey,2026-07-02T13:40:54
250214_KEN1,5,crops/250214_KEN1_det5.jpg,934,1363,1513,1842,0.530892014503479,animal,turkey,2026-07-02T13:40:54
250214_KEN1,6,crops/250214_KEN1_det6.jpg,2413,1298,2592,1531,0.38961929082870483,animal,turkey,2026-07-02T13:40:54
250214_KEN1,7,crops/250214_KEN1_det7.jpg,2411,1299,2592,1609,0.30693039298057556,animal,false_positive,2026-07-02T13:40:54
250214_KEN1,8,crops/250214_KEN1_det8.jpg,2410,1295,2592,1697,0.25835269689559937,animal,false_positive,2026-07-02T13:40:54
250214_TC1,0,crops/250214_TC1_det0.jpg,2147,459,2401,769,0.8704768419265747,animal,buck,2026-07-02T13:40:54
250214_TC1,1,crops/250214_TC1_det1.jpg,325,0,3106,2041,0.8373041749000549,animal,buck,2026-07-02T13:40:54
250215_KEN1,0,crops/250215_KEN1_det0.jpg,630,1476,1562,1843,0.9509421586990356,animal,turkey,2026-07-02T13:40:54
250215_KEN1,1,crops/250215_KEN1_det1.jpg,1576,946,1890,1375,0.9377099871635437,animal,doe,2026-07-02T13:40:54
250215_KEN1,2,crops/250215_KEN1_det2.jpg,901,850,1289,1506,0.9240120053291321,animal,doe,2026-07-02T13:40:54
250215_KEN1,3,crops/250215_KEN1_det3.jpg,1791,1154,2280,1568,0.9098085761070251,animal,turkey,2026-07-02T13:40:54
250215_KEN1,4,crops/250215_KEN1_det4.jpg,68,962,169,1261,0.896628201007843,animal,turkey,2026-07-02T13:40:54
250215_KEN1,5,crops/250215_KEN1_det5.jpg,594,1107,946,1319,0.8899093866348267,animal,turkey,2026-07-02T13:40:54
250215_KEN1,6,crops/250215_KEN1_det6.jpg,2343,1089,2558,1438,0.8848509192466736,animal,turkey,2026-07-02T13:40:54
250215_KEN1,7,crops/250215_KEN1_det7.jpg,951,1015,1034,1264,0.6533141732215881,animal,turkey,2026-07-02T13:40:54
250215_KEN1,8,crops/250215_KEN1_det8.jpg,305,1118,666,1306,0.5333594679832458,animal,turkey,2026-07-02T13:40:54
250215_KEN1,9,crops/250215_KEN1_det9.jpg,622,984,735,1136,0.3608901798725128,animal,turkey,2026-07-02T13:40:54
250215_KEN1,10,crops/250215_KEN1_det10.jpg,601,983,736,1290,0.3020475506782532,animal,false_positive,2026-07-02T13:40:54
250215_KEN1,11,crops/250215_KEN1_det11.jpg,2363,1048,2583,1198,0.27980613708496094,animal,turkey,2026-07-02T13:40:54
250217_KEN1,0,crops/250217_KEN1_det0.jpg,569,959,863,1351,0.9578340649604797,animal,doe,2026-07-02T13:40:54
250217_KEN1,1,crops/250217_KEN1_det1.jpg,848,719,1389,1588,0.9466750621795654,animal,buck,2026-07-02T13:40:54
250217_KEN1,2,crops/250217_KEN1_det2.jpg,1183,907,1416,1345,0.8771762251853943,animal,deer_unknown,2026-07-02T13:40:54
250218_KEN1,0,crops/250218_KEN1_det0.jpg,914,889,1513,1355,0.9699202179908752,animal,buck,2026-07-02T13:40:54
250218_KEN1,1,crops/250218_KEN1_det1.jpg,1824,934,2078,1307,0.9512868523597717,animal,buck,2026-07-02T13:40:54
250218_KEN1,2,crops/250218_KEN1_det2.jpg,2450,932,2592,1064,0.31959038972854614,animal,doe,2026-07-02T13:40:54
250218_TC1,0,crops/250218_TC1_det0.jpg,1478,1062,1762,1399,0.9585838913917542,animal,coyote,2026-07-02T13:40:54
250221_KEN1,0,crops/250221_KEN1_det0.jpg,568,986,1089,1415,0.9000455141067505,animal,doe,2026-07-02T13:40:54
250221_KEN1,1,crops/250221_KEN1_det1.jpg,1542,887,1846,1537,0.7952679991722107,animal,doe,2026-07-02T13:40:54
250221_KEN1,2,crops/250221_KEN1_det2.jpg,1629,795,1968,1302,0.7278193831443787,animal,doe,2026-07-02T13:40:54
250221_KEN1,3,crops/250221_KEN1_det3.jpg,1097,968,1435,1504,0.7061679363250732,animal,doe,2026-07-02T13:40:54
250221_KEN1,4,crops/250221_KEN1_det4.jpg,472,820,864,1348,0.6848911046981812,animal,doe,2026-07-02T13:40:54
250221_KEN1,5,crops/250221_KEN1_det5.jpg,1023,968,1435,1504,0.653499186038971,animal,doe,2026-07-02T13:40:54
250221_KEN1,6,crops/250221_KEN1_det6.jpg,1016,952,1281,1362,0.5750732421875,animal,doe,2026-07-02T13:40:54
250221_KEN1,7,crops/250221_KEN1_det7.jpg,1455,812,1747,1087,0.47931748628616333,animal,doe,2026-07-02T13:40:54
250221_KEN1,8,crops/250221_KEN1_det8.jpg,447,822,860,1348,0.3960146903991699,animal,doe,2026-07-02T13:40:54
250221_KEN1,9,crops/250221_KEN1_det9.jpg,1422,937,1855,1406,0.350901335477829,animal,doe,2026-07-02T13:40:54
250221_KEN1,10,crops/250221_KEN1_det10.jpg,1211,968,1582,1394,0.26491579413414,animal,doe,2026-07-02T13:40:54
250221_KEN1,11,crops/250221_KEN1_det11.jpg,1136,994,1585,1397,0.25730109214782715,animal,doe,2026-07-02T13:40:54
250221_KEN1,12,crops/250221_KEN1_det12.jpg,805,851,958,1024,0.22861847281455994,animal,doe,2026-07-02T13:40:54
250221_KEN1,13,crops/250221_KEN1_det13.jpg,1024,678,1449,1387,0.21587969362735748,animal,doe,2026-07-02T13:40:54
250221_KEN1,14,crops/250221_KEN1_det14.jpg,1331,974,1584,1392,0.20244242250919342,animal,doe,2026-07-02T13:40:54
250222_KEN1,0,crops/250222_KEN1_det0.jpg,386,879,893,1355,0.9538131356239319,animal,doe,2026-07-02T13:40:54
250222_KEN1,1,crops/250222_KEN1_det1.jpg,1044,727,1406,1559,0.9474602341651917,animal,buck,2026-07-02T13:40:54
250222_KEN1,2,crops/250222_KEN1_det2.jpg,1585,799,1777,1149,0.9381111860275269,animal,buck,2026-07-02T13:40:54
250222_KEN1,3,crops/250222_KEN1_det3.jpg,2075,906,2144,1039,0.5899578928947449,animal,deer_unknown,2026-07-02T13:40:54
250222_KEN1,4,crops/250222_KEN1_det4.jpg,996,773,1230,1327,0.4220937192440033,animal,false_positive,2026-07-02T13:40:54
250222_KEN1,5,crops/250222_KEN1_det5.jpg,995,899,1225,1328,0.4210686981678009,animal,doe,2026-07-02T13:40:54
250222_TC1,0,crops/250222_TC1_det0.jpg,2999,195,3711,766,,manual,deer_unknown,2026-07-02T13:40:54
250225_KEN1_0,0,crops/250225_KEN1_0_det0.jpg,2070,1357,2592,1842,0.9612470865249634,animal,turkey,2026-07-02T13:40:54
250225_KEN1_0,1,crops/250225_KEN1_0_det1.jpg,1055,1223,1382,1490,0.9269886016845703,animal,turkey,2026-07-02T13:40:54
250225_KEN1_0,2,crops/250225_KEN1_0_det2.jpg,1224,987,1411,1140,0.8724495768547058,animal,turkey,2026-07-02T13:40:54
250225_KEN1_0,3,crops/250225_KEN1_0_det3.jpg,1247,1130,1474,1327,0.856392502784729,animal,turkey,2026-07-02T13:40:54
250225_KEN1_0,4,crops/250225_KEN1_0_det4.jpg,1554,1151,1966,1426,0.8545220494270325,animal,turkey,2026-07-02T13:40:54
250225_KEN1_0,5,crops/250225_KEN1_0_det5.jpg,854,1160,1044,1395,0.8424637913703918,animal,turkey,2026-07-02T13:40:54
250225_KEN1_0,6,crops/250225_KEN1_0_det6.jpg,1875,1082,2127,1246,0.773966372013092,animal,turkey,2026-07-02T13:40:54
250225_KEN1_0,7,crops/250225_KEN1_0_det7.jpg,1889,1258,2238,1569,0.7153534889221191,animal,turkey,2026-07-02T13:40:54
250225_KEN1_0,8,crops/250225_KEN1_0_det8.jpg,2136,1220,2429,1440,0.5625849962234497,animal,turkey,2026-07-02T13:40:54
250225_KEN1_0,9,crops/250225_KEN1_0_det9.jpg,1697,1008,1907,1160,0.32955625653266907,animal,turkey,2026-07-02T13:40:54
250225_KEN1_0,10,crops/250225_KEN1_0_det10.jpg,2083,1219,2432,1546,0.3129120171070099,animal,turkey,2026-07-02T13:40:54
250225_KEN1_0,11,crops/250225_KEN1_0_det11.jpg,1892,1215,2166,1433,0.2835105359554291,animal,turkey,2026-07-02T13:40:54
250225_KEN1_0,12,crops/250225_KEN1_0_det12.jpg,1801,1239,1990,1401,0.26979127526283264,animal,turkey,2026-07-02T13:40:54
250225_KEN1_0,13,crops/250225_KEN1_0_det13.jpg,1897,1188,2315,1491,0.2047189474105835,animal,turkey,2026-07-02T13:40:54
250225_KEN1_1,0,crops/250225_KEN1_1_det0.jpg,2011,838,2470,1356,0.9648947715759277,animal,buck,2026-07-02T13:40:54
250225_KEN1_1,1,crops/250225_KEN1_1_det1.jpg,379,806,660,1317,0.9194758534431458,animal,buck,2026-07-02T13:40:54
250226_KEN1,0,crops/250226_KEN1_det0.jpg,1555,725,2324,1607,0.9626923203468323,animal,buck,2026-07-02T13:40:54
250301_KEN1_1,0,crops/250301_KEN1_1_det0.jpg,1757,836,2245,1315,0.9383314251899719,animal,buck,2026-07-02T13:40:54
250301_KEN1_1,1,crops/250301_KEN1_1_det1.jpg,465,978,1094,1477,0.9351202845573425,animal,doe,2026-07-02T13:40:54
250301_KEN1_1,2,crops/250301_KEN1_1_det2.jpg,1640,1212,1785,1527,0.8558028936386108,animal,turkey,2026-07-02T13:40:54
250302_BSHNL,0,crops/250302_BSHNL_det0.jpg,167,1160,283,1305,0.9076482057571411,animal,turkey,2026-07-02T13:40:54
250302_BSHNL,1,crops/250302_BSHNL_det1.jpg,676,1156,888,1429,0.8904872536659241,animal,turkey,2026-07-02T13:40:54
250302_BSHNL,2,crops/250302_BSHNL_det2.jpg,1985,1243,2296,1519,0.8882607221603394,animal,turkey,2026-07-02T13:40:54
250302_BSHNL,3,crops/250302_BSHNL_det3.jpg,1560,1229,1720,1438,0.8806326389312744,animal,turkey,2026-07-02T13:40:54
250302_BSHNL,4,crops/250302_BSHNL_det4.jpg,21,1183,167,1425,0.876991331577301,animal,turkey,2026-07-02T13:40:54
250302_BSHNL,5,crops/250302_BSHNL_det5.jpg,1683,1284,1837,1561,0.8763397336006165,animal,turkey,2026-07-02T13:40:54
250302_BSHNL,6,crops/250302_BSHNL_det6.jpg,1187,1320,1337,1602,0.8686172962188721,animal,turkey,2026-07-02T13:40:54
250302_BSHNL,7,crops/250302_BSHNL_det7.jpg,1873,1164,1984,1306,0.8482118248939514,animal,turkey,2026-07-02T13:40:54
250302_BSHNL,8,crops/250302_BSHNL_det8.jpg,2289,1266,2591,1593,0.8391063213348389,animal,turkey,2026-07-02T13:40:54
